%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,3,12,2,1,0,0,1486149475409,-1,1486149474878
6,3,13,2,1,0,6,1486149478442,-1,1486149477945
6,3,14,2,1,0,4,1486149481509,-1,1486149480978
6,3,15,2,1,1,6,1486149484542,1486149485243,1486149484012
6,3,16,2,1,0,0,1486149487576,-1,1486149487045
6,3,17,2,1,0,1,1486149490610,-1,1486149490079
6,3,18,2,1,0,2,1486149493676,-1,1486149493147
6,3,19,2,1,0,4,1486149496710,-1,1486149496179
6,3,20,2,1,0,7,1486149499744,-1,1486149499213
6,3,21,2,1,0,6,1486149502810,-1,1486149502280
6,3,22,2,1,1,7,1486149505877,1486149506944,1486149505346
6,4,1,3,1,3,7,1486149533179,-1,1486149532679
6,4,2,3,1,3,5,1486149536245,-1,1486149535716
6,4,3,3,1,3,2,1486149539246,-1,1486149538748
6,4,4,3,1,0,3,1486149542279,-1,1486149541782
6,4,5,3,1,0,0,1486149545346,-1,1486149544815
6,4,6,3,1,1,2,1486149548413,1486149549580,1486149547882
6,4,7,3,0,0,7,1486149551446,1486149552547,1486149550915
6,4,8,3,1,0,6,1486149554480,-1,1486149553950
6,4,9,3,1,1,2,1486149557480,1486149558080,1486149556983
6,4,10,3,1,0,4,1486149560514,-1,1486149560016
6,4,11,3,0,1,6,1486149563580,-1,1486149563049
6,4,12,3,1,0,3,1486149566647,-1,1486149566117
6,4,13,3,1,0,5,1486149569714,-1,1486149569184
6,5,1,3,1,3,4,1486149588282,-1,1486149587749
6,5,2,3,1,3,7,1486149591349,-1,1486149590818
6,5,3,3,1,3,0,1486149594415,-1,1486149593884
6,5,4,3,1,0,5,1486149597449,-1,1486149596919
6,5,5,3,1,0,5,1486149600483,-1,1486149599985
6,5,6,3,1,0,1,1486149603549,-1,1486149603019
6,5,7,3,1,0,7,1486149606617,-1,1486149606085
6,5,8,3,1,1,5,1486149609650,1486149610650,1486149609152
6,5,9,3,1,0,6,1486149612684,-1,1486149612188
6,5,10,3,1,1,7,1486149615750,1486149616650,1486149615219
6,5,11,3,1,0,0,1486149618784,-1,1486149618286
6,5,12,3,1,0,4,1486149621850,-1,1486149621320
6,5,13,3,1,1,7,1486149624917,1486149625751,1486149624387
6,5,14,3,1,0,6,1486149627951,-1,1486149627420
6,5,15,3,1,1,4,1486149631017,1486149632251,1486149630487
6,5,16,3,1,0,1,1486149634051,-1,1486149633520
6,5,17,3,1,0,1,1486149637118,-1,1486149636587
6,5,18,3,1,0,0,1486149640118,-1,1486149639621
6,5,19,3,1,0,3,1486149643151,-1,1486149642622
6,5,20,3,1,1,1,1486149646185,1486149647085,1486149645654
6,5,21,3,1,0,7,1486149649219,-1,1486149648689
6,5,22,3,1,0,7,1486149652285,-1,1486149651755
6,5,23,3,1,1,1,1486149655286,1486149656119,1486149654789
6,6,1,4,1,3,1,1486149673886,-1,1486149673353
6,6,2,4,1,3,4,1486149676920,-1,1486149676390
6,6,3,4,1,3,3,1486149679954,-1,1486149679424
6,6,4,4,1,3,5,1486149682987,-1,1486149682490
6,6,5,4,1,0,3,1486149686054,-1,1486149685523
6,6,6,4,1,0,7,1486149689087,-1,1486149688557
6,6,7,4,1,0,2,1486149692154,-1,1486149691624
6,6,8,4,1,0,6,1486149695221,-1,1486149694690
6,6,9,4,1,0,0,1486149698222,-1,1486149697724
6,6,10,4,0,0,6,1486149701288,1486149702122,1486149700757
6,6,11,4,0,0,0,1486149704355,1486149705922,1486149703825
6,6,12,4,0,1,6,1486149707388,-1,1486149706858
6,6,13,4,0,0,3,1486149710455,1486149712322,1486149709925
6,6,14,4,1,1,6,1486149713489,1486149715156,1486149712958
6,6,15,4,1,0,7,1486149716556,-1,1486149716025
6,6,16,4,1,0,7,1486149719589,-1,1486149719058
6,6,17,4,0,0,0,1486149722623,1486149723623,1486149722092
6,6,18,4,1,1,6,1486149725657,1486149726890,1486149725159
6,6,19,4,1,0,5,1486149728723,-1,1486149728194
6,6,20,4,0,0,3,1486149731756,1486149733157,1486149731227
6,6,21,4,1,1,0,1486149734790,1486149736990,1486149734259
6,6,22,4,0,1,6,1486149737824,-1,1486149737326
6,6,23,4,1,0,7,1486149740890,-1,1486149740360
6,6,24,4,1,1,3,1486149743957,1486149745124,1486149743426
6,7,1,1,1,3,3,1486149762525,-1,1486149761992
6,7,2,1,1,0,0,1486149765525,-1,1486149765029
6,7,3,1,1,0,4,1486149768592,-1,1486149768061
6,7,4,1,1,0,2,1486149771625,-1,1486149771095
6,7,5,1,1,0,0,1486149774659,-1,1486149774129
6,7,6,1,1,0,7,1486149777726,-1,1486149777195
6,7,7,1,1,1,7,1486149780759,1486149781493,1486149780229
6,7,8,1,1,0,4,1486149783793,-1,1486149783262
6,7,9,1,1,1,4,1486149786826,1486149787426,1486149786295
6,7,10,1,1,0,1,1486149789860,-1,1486149789329
6,7,11,1,1,1,1,1486149792893,1486149793494,1486149792362
6,7,12,1,1,0,6,1486149795960,-1,1486149795429
6,7,13,1,1,0,2,1486149798994,-1,1486149798463
6,7,14,1,1,0,7,1486149802027,-1,1486149801496
6,7,15,1,1,1,7,1486149805061,1486149805728,1486149804530
6,7,16,1,1,0,4,1486149808094,-1,1486149807563
6,7,17,1,1,1,4,1486149811094,1486149811662,1486149810597
6,7,18,1,1,0,5,1486149814128,-1,1486149813630
6,7,19,1,1,0,7,1486149817195,-1,1486149816664
6,7,20,1,1,0,4,1486149820228,-1,1486149819697
6,7,21,1,1,1,4,1486149823262,1486149823829,1486149822731
6,8,1,2,1,3,3,1486149841863,-1,1486149841330
6,8,2,2,1,3,6,1486149844896,-1,1486149844365
6,8,3,2,1,0,5,1486149847963,-1,1486149847433
6,8,4,2,1,0,7,1486149850997,-1,1486149850500
6,8,5,2,1,0,0,1486149854063,-1,1486149853534
6,8,6,2,1,1,7,1486149857097,1486149857964,1486149856566
6,8,7,2,1,2,7,1486149860164,-1,1486149859633
6,8,8,2,1,2,0,1486149863197,-1,1486149862666
6,8,9,2,0,2,0,1486149866231,1486149867031,1486149865700
6,8,10,2,1,2,7,1486149869264,-1,1486149868734
6,8,11,2,1,0,6,1486149872298,-1,1486149871767
6,8,12,2,1,1,7,1486149875364,1486149876131,1486149874834
6,8,13,2,1,1,6,1486149878398,1486149878998,1486149877867
6,8,14,2,1,1,7,1486149881432,1486149882465,1486149880935
6,8,15,2,1,0,4,1486149884498,-1,1486149883968
6,8,16,2,1,0,2,1486149887532,-1,1486149887001
6,8,17,2,1,2,2,1486149890599,-1,1486149890068
6,8,18,2,1,0,6,1486149893599,-1,1486149893102
6,8,19,2,1,1,2,1486149896666,1486149897633,1486149896135
6,8,20,2,1,0,0,1486149899733,-1,1486149899202
6,8,21,2,1,2,6,1486149902800,-1,1486149902269
6,8,22,2,1,1,0,1486149905866,1486149906434,1486149905335
6,9,1,3,1,3,4,1486149924434,-1,1486149923901
6,9,2,3,1,3,1,1486149927467,-1,1486149926937
6,9,3,3,1,3,3,1486149930534,-1,1486149930003
6,9,4,3,0,1,4,1486149933601,-1,1486149933070
6,9,5,3,1,0,0,1486149936668,-1,1486149936137
6,9,6,3,0,2,4,1486149939701,1486149940635,1486149939171
6,9,7,3,1,1,4,1486149942735,1486149943669,1486149942206
6,9,8,3,1,0,2,1486149945768,-1,1486149945238
6,9,9,3,1,2,0,1486149948835,-1,1486149948305
6,9,10,3,1,2,2,1486149951902,-1,1486149951372
6,9,11,3,1,0,3,1486149954936,-1,1486149954405
6,9,12,3,1,0,7,1486149957969,-1,1486149957439
6,9,13,3,1,1,2,1486149961003,1486149962670,1486149960506
6,9,14,3,1,1,3,1486149964070,1486149965370,1486149963539
6,9,15,3,0,0,4,1486149967136,1486149968903,1486149966605
6,9,16,3,1,2,7,1486149970170,-1,1486149969640
6,9,17,3,1,0,7,1486149973204,-1,1486149972673
6,9,18,3,1,0,1,1486149976204,-1,1486149975706
6,9,19,3,1,0,3,1486149979270,-1,1486149978740
6,9,20,3,0,2,1,1486149982304,1486149982971,1486149981774
6,9,21,3,0,2,3,1486149985338,1486149986971,1486149984840
6,9,22,3,1,1,3,1486149988404,1486149990138,1486149987873
6,9,23,3,0,1,1,1486149991471,-1,1486149990940
