%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%MatrixReasoning:Stage,ProblemNumber,CurrentResponse,CorrectResponse,NavigationDirection,TimeOfResponse
2,33,0,0,1,1488242168351
2,34,6,6,0,1488242180652
2,34,6,6,1,1488242181918
2,35,6,3,0,1488242206186
2,35,6,3,1,1488242208320
2,36,5,0,0,1488242229889
2,36,5,0,1,1488242230788
2,37,2,2,0,1488242245788
2,37,2,2,1,1488242246688
2,38,5,3,0,1488242253890
2,38,5,3,1,1488242257189
2,39,4,4,0,1488242278423
2,39,4,4,1,1488242282324
2,40,-1,6,-1,1488242283624
2,39,4,4,1,1488242303658
2,40,5,6,0,1488242321959
2,40,5,6,1,1488242331426
2,41,7,7,0,1488242352761
2,41,7,7,-1,1488242358295
2,40,5,6,-1,1488242358662
2,39,4,4,-1,1488242358996
2,38,5,3,-1,1488242359396
2,37,2,2,-1,1488242359695
2,36,5,0,-1,1488242359963
2,35,6,3,-1,1488242360196
2,34,6,6,-1,1488242360596
2,33,0,0,-1,1488242360863
2,32,2,2,-1,1488242361228
2,31,0,0,-1,1488242361529
2,30,2,2,-1,1488242361862
2,29,1,1,-1,1488242362163
2,28,6,6,-1,1488242362463
2,27,5,3,-1,1488242362795
2,26,5,5,-1,1488242363095
2,25,-1,0,-1,1488242363461
2,24,1,1,1,1488242364361
2,25,0,0,0,1488242382330
2,25,0,0,1,1488242383463
2,26,5,5,-1,1488242384596
2,25,0,0,-1,1488242384996
2,24,1,1,-1,1488242385263
2,23,5,5,-1,1488242385596
2,22,5,5,-1,1488242385863
2,21,0,0,-1,1488242386196
2,20,4,5,-1,1488242386529
2,19,3,2,-1,1488242386796
2,18,3,3,-1,1488242387096
2,17,0,0,-1,1488242387463
2,16,5,5,-1,1488242387796
2,15,-1,4,-1,1488242388129
2,14,4,4,1,1488242389029
2,15,2,4,0,1488242561473
2,15,2,4,-1,1488242583541
2,14,4,4,-1,1488242583974
2,13,6,6,-1,1488242584308
2,12,1,1,-1,1488242584675
2,11,1,7,-1,1488242584975
2,10,3,3,-1,1488242585274
2,9,4,4,-1,1488242585575
2,8,4,7,-1,1488242585908
2,7,4,4,-1,1488242586241
2,6,4,3,-1,1488242586608
2,5,1,1,-1,1488242586941
2,4,7,7,-1,1488242587308
2,3,6,6,-1,1488242587675
2,2,4,4,-1,1488242587974
2,1,2,2,-1,1488242588341
2,0,1,1,1,1488242590007
2,1,2,2,1,1488242590241
2,2,4,4,1,1488242590474
2,3,6,6,1,1488242590707
2,4,7,7,1,1488242590907
2,5,1,1,1,1488242591141
2,6,4,3,1,1488242591374
2,7,4,4,1,1488242591607
2,8,4,7,1,1488242591841
2,9,4,4,-1,1488242592674
2,8,4,7,-1,1488242592908
2,7,4,4,-1,1488242593142
2,6,4,3,-1,1488242593475
2,5,1,1,-1,1488242593842
2,4,7,7,-1,1488242594275
2,3,6,6,1,1488242595041
2,4,7,7,1,1488242595408
2,5,1,1,1,1488242595741
2,6,4,3,1,1488242596075
2,7,4,4,1,1488242596442
2,8,4,7,1,1488242596841
2,9,4,4,1,1488242597275
2,10,3,3,1,1488242597642
2,11,1,7,1,1488242598075
2,12,1,1,1,1488242598542
2,13,6,6,1,1488242598941
2,14,4,4,1,1488242599308
2,15,2,4,1,1488242599708
2,16,5,5,1,1488242600041
2,17,0,0,1,1488242600408
2,18,3,3,1,1488242600741
2,19,3,2,1,1488242601075
2,20,4,5,1,1488242601441
2,21,0,0,1,1488242601808
2,22,5,5,1,1488242602208
2,23,5,5,1,1488242602608
2,24,1,1,1,1488242603108
2,25,0,0,1,1488242603475
2,26,5,5,1,1488242603808
2,27,5,3,1,1488242604141
2,28,6,6,1,1488242604476
2,29,1,1,1,1488242604809
2,30,2,2,1,1488242605176
2,31,0,0,1,1488242606076
2,32,2,2,1,1488242606309
2,33,0,0,1,1488242606609
2,34,6,6,1,1488242606976
2,35,6,3,1,1488242607309
2,36,5,0,1,1488242607743
2,37,2,2,1,1488242608109
2,38,5,3,1,1488242608476
2,39,4,4,1,1488242608809
2,40,5,6,1,1488242609142
