%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,3,21,2,0.3,1,1,6,533.8669,1488411421845,534.5002,1488411422479,533.3342,1488411421318
3,3,22,2,0.3,1,0,3,536.9006,1488411424879,-1,-1,536.3672,1488411424349
3,3,23,2,0.3,1,1,6,539.9341,1488411427912,541.1675,1488411429146,539.4009,1488411427383
3,3,24,2,0.3,0,0,1,543.0342,1488411431012,543.3345,1488411431313,542.468,1488411430453
3,3,25,2,0.3,0,2,3,546.0681,1488411434046,547.1345,1488411435113,545.5344,1488411433517
3,3,26,2,0.3,0,2,3,549.168,1488411437146,549.3347,1488411437313,548.6011,1488411436584
3,3,27,2,0.3,0,2,6,552.2346,1488411440213,553.168,1488411441146,551.7014,1488411439686
3,3,28,2,0.3,0,0,4,555.2686,1488411443246,555.7683,1488411443746,554.7349,1488411442717
3,3,29,2,0.3,1,0,7,558.3352,1488411446313,-1,-1,557.8018,1488411445784
3,3,30,2,0.3,1,2,7,561.4019,1488411449380,-1,-1,560.8684,1488411448853
3,3,31,2,0.3,0,1,7,564.4355,1488411452413,-1,-1,563.9021,1488411451884
3,3,32,2,0.3,1,1,7,567.5356,1488411455514,568.8022,1488411456781,566.9688,1488411454954
3,3,33,2,0.3,0,0,5,570.5708,1488411458549,570.6689,1488411458647,570.0364,1488411458019
3,3,34,2,0.3,1,1,7,573.636,1488411461614,573.9692,1488411461948,573.1025,1488411461085
3,3,35,2,0.3,1,1,5,576.7361,1488411464714,576.9028,1488411464881,576.1694,1488411464153
3,3,36,2,0.3,0,2,5,579.803,1488411467781,579.9363,1488411467914,579.2363,1488411467220
3,3,37,2,0.3,1,1,5,582.8696,1488411470848,582.9031,1488411470881,582.3035,1488411470285
3,3,38,2,0.3,1,1,5,585.9031,1488411473882,586.1372,1488411474115,585.3699,1488411473354
3,3,39,2,0.3,1,0,3,588.9702,1488411476948,-1,-1,588.4033,1488411476387
3,3,40,2,0.3,1,0,7,592.0376,1488411480016,-1,-1,591.4705,1488411479453
3,3,41,2,0.3,1,2,5,595.1372,1488411483115,-1,-1,594.5706,1488411482555
3,4,0,1,0.3,1,3,0,603.5042,1488411491482,-1,-1,602.9709,1488411490952
3,4,1,1,0.3,1,0,6,606.571,1488411494549,-1,-1,606.0044,1488411493987
3,4,2,1,0.3,1,1,6,609.6047,1488411497583,610.6379,1488411498616,609.0713,1488411497054
3,4,3,1,0.3,1,1,6,612.6716,1488411500649,613.5715,1488411501550,612.1379,1488411500121
3,4,4,1,0.3,1,0,2,615.7383,1488411503716,-1,-1,615.2048,1488411503189
3,4,5,1,0.3,1,0,5,618.8057,1488411506784,-1,-1,618.2717,1488411506254
3,4,6,1,0.3,1,1,5,621.9053,1488411509883,623.0386,1488411511017,621.3389,1488411509321
3,4,7,1,0.3,1,1,5,624.9387,1488411512917,625.8054,1488411513784,624.4055,1488411512389
3,4,8,1,0.3,0,0,3,627.9724,1488411515950,628.439,1488411516417,627.439,1488411515422
3,4,9,1,0.3,1,1,3,631.0393,1488411519017,631.3057,1488411519284,630.5056,1488411518490
3,4,10,1,0.3,0,0,0,634.1394,1488411522117,634.3394,1488411522318,633.573,1488411521557
3,4,11,1,0.3,1,1,0,637.2395,1488411525217,639.0068,1488411526985,636.6729,1488411524655
3,4,12,1,0.3,0,2,3,640.3396,1488411528318,641.3064,1488411529285,639.7732,1488411527755
3,4,13,1,0.3,0,2,0,643.373,1488411531352,643.8066,1488411531785,642.8398,1488411530825
3,4,14,1,0.3,1,1,0,646.4067,1488411534385,646.6733,1488411534652,645.8735,1488411533856
3,4,15,1,0.3,0,0,1,649.5068,1488411537485,650.0735,1488411538052,648.9402,1488411536925
3,4,16,1,0.3,0,0,4,652.5405,1488411540519,652.5737,1488411540552,652.0071,1488411539992
3,4,17,1,0.3,1,1,4,655.6404,1488411543618,657.074,1488411545052,655.074,1488411543057
3,4,18,1,0.3,0,0,2,658.6746,1488411546654,658.7073,1488411546686,658.1406,1488411546127
3,4,19,1,0.3,1,0,5,661.7407,1488411549719,-1,-1,661.2075,1488411549191
3,4,20,1,0.3,1,1,5,664.8076,1488411552786,665.6077,1488411553586,664.2415,1488411552223
3,4,21,1,0.3,1,2,2,667.908,1488411555886,-1,-1,667.3413,1488411555324
3,4,22,1,0.3,1,2,5,670.9746,1488411558953,-1,-1,670.4082,1488411558392
3,4,23,1,0.3,1,0,3,674.0083,1488411561986,-1,-1,673.4749,1488411561457
3,4,24,1,0.3,1,2,2,677.1084,1488411565086,-1,-1,676.5417,1488411564526
3,4,25,1,0.3,0,2,5,680.1755,1488411568154,680.542,1488411568520,679.6086,1488411567590
3,4,26,1,0.3,1,2,3,683.2422,1488411571220,-1,-1,682.7087,1488411570693
3,4,27,1,0.3,0,0,7,686.3091,1488411574287,687.209,1488411575187,685.7756,1488411573757
3,4,28,1,0.3,1,1,7,689.3425,1488411577320,690.1758,1488411578154,688.8096,1488411576792
3,4,29,1,0.3,1,2,3,692.4094,1488411580387,-1,-1,691.876,1488411579861
3,4,30,1,0.3,1,1,3,695.5095,1488411583488,696.1096,1488411584088,694.9426,1488411582925
3,4,31,1,0.3,0,2,7,698.6096,1488411586587,699.9763,1488411587954,698.043,1488411586026
3,4,32,1,0.3,1,1,7,701.6772,1488411589655,702.8767,1488411590855,701.1436,1488411589125
3,4,33,1,0.3,1,0,2,704.7107,1488411592689,-1,-1,704.2102,1488411592195
3,4,34,1,0.3,1,0,4,707.8103,1488411595789,-1,-1,707.2441,1488411595230
3,4,35,1,0.3,0,0,5,710.9104,1488411598889,712.4792,1488411600457,710.3438,1488411598327
3,4,36,1,0.3,1,0,6,713.9771,1488411601955,-1,-1,713.4111,1488411601395
3,4,37,1,0.3,1,0,0,717.0439,1488411605022,-1,-1,716.4775,1488411604459
3,4,38,1,0.3,1,2,6,720.0776,1488411608055,-1,-1,719.5442,1488411607527
3,4,39,1,0.3,1,0,5,723.1443,1488411611122,-1,-1,722.6108,1488411610593
3,4,40,1,0.3,1,2,6,726.2112,1488411614189,-1,-1,725.6445,1488411613630
3,5,0,1,0.3,1,3,1,739.7124,1488411627690,-1,-1,739.1785,1488411627160
3,5,1,1,0.3,1,1,1,742.8123,1488411630790,743.4453,1488411631424,742.2454,1488411630228
3,5,2,1,0.3,0,0,2,745.8789,1488411633857,746.0457,1488411634024,745.3457,1488411633328
3,5,3,1,0.3,0,0,3,748.9126,1488411636891,749.4458,1488411637424,748.3792,1488411636363
3,5,4,1,0.3,0,2,2,751.9792,1488411639957,752.1792,1488411640158,751.4458,1488411639428
3,5,5,1,0.3,0,2,3,755.0129,1488411642991,755.1794,1488411643158,754.4797,1488411642463
3,5,6,1,0.3,1,0,5,758.0796,1488411646058,-1,-1,757.5464,1488411645528
3,5,7,1,0.3,1,0,0,761.1138,1488411649092,-1,-1,760.5798,1488411648562
3,5,8,1,0.3,1,0,4,764.1802,1488411652158,-1,-1,763.6467,1488411651632
3,5,9,1,0.3,1,0,6,767.2468,1488411655225,-1,-1,766.7136,1488411654696
3,5,10,1,0.3,1,1,6,770.3469,1488411658325,771.4136,1488411659392,769.7803,1488411657763
3,5,11,1,0.3,1,0,0,773.3806,1488411661359,-1,-1,772.8472,1488411660831
3,5,12,1,0.3,1,2,6,776.4478,1488411664426,-1,-1,775.9141,1488411663896
3,5,13,1,0.3,0,1,6,779.5474,1488411667526,-1,-1,778.981,1488411666965
3,5,14,1,0.3,1,1,6,782.5813,1488411670559,783.5811,1488411671559,782.0476,1488411670030
3,5,15,1,0.3,1,0,4,785.6812,1488411673662,-1,-1,785.1145,1488411673099
3,5,16,1,0.3,1,1,4,788.748,1488411676726,789.4814,1488411677460,788.1819,1488411676165
3,5,17,1,0.3,1,1,4,791.8481,1488411679826,792.8481,1488411680826,791.2815,1488411679264
3,5,18,1,0.3,1,1,4,794.8826,1488411682861,795.8149,1488411683793,794.3484,1488411682333
3,5,19,1,0.3,1,0,1,797.9819,1488411685960,-1,-1,797.415,1488411685398
3,5,20,1,0.3,1,0,2,801.0825,1488411689060,-1,-1,800.5154,1488411688499
3,5,21,1,0.3,1,2,4,804.1821,1488411692160,-1,-1,803.6155,1488411691598
3,5,22,1,0.3,1,1,4,807.2158,1488411695194,808.5491,1488411696527,806.6824,1488411694665
3,5,23,1,0.3,1,2,2,810.2825,1488411698260,-1,-1,809.7493,1488411697733
3,5,24,1,0.3,1,1,2,813.3826,1488411701361,814.0828,1488411702061,812.8159,1488411700798
3,5,25,1,0.3,1,0,3,816.4497,1488411704428,-1,-1,815.8833,1488411703866
3,5,26,1,0.3,1,0,7,819.5498,1488411707528,-1,-1,818.9832,1488411706966
3,5,27,1,0.3,1,2,3,822.5837,1488411710562,-1,-1,822.0503,1488411710032
3,5,28,1,0.3,1,0,1,825.6833,1488411713664,-1,-1,825.1167,1488411713100
3,5,29,1,0.3,1,0,6,828.7168,1488411716695,-1,-1,828.1836,1488411716168
3,5,30,1,0.3,1,0,2,831.7837,1488411719762,-1,-1,831.217,1488411719200
3,5,31,1,0.3,1,0,7,834.8506,1488411722828,-1,-1,834.2839,1488411722266
3,5,32,1,0.3,1,1,7,837.8843,1488411725862,838.6509,1488411726629,837.3521,1488411725337
3,5,33,1,0.3,1,2,2,840.9841,1488411728962,-1,-1,840.4175,1488411728400
3,5,34,1,0.3,1,0,1,844.0186,1488411731997,-1,-1,843.4849,1488411731469
3,5,35,1,0.3,0,2,2,847.0847,1488411735063,848.1179,1488411736096,846.5515,1488411734535
3,5,36,1,0.3,0,2,1,850.1848,1488411738163,850.7515,1488411738730,849.6184,1488411737601
3,5,37,1,0.3,1,1,1,853.2517,1488411741230,853.8184,1488411741797,852.7183,1488411740702
3,5,38,1,0.3,0,0,6,856.3518,1488411744330,857.354,1488411745332,855.7852,1488411743767
3,5,39,1,0.3,0,2,1,859.3857,1488411747364,859.8853,1488411747864,858.8521,1488411746835
3,5,40,1,0.3,0,1,1,862.4526,1488411750431,-1,-1,861.9192,1488411749903
3,6,0,1,0.3,1,3,1,881.1204,1488411769099,-1,-1,880.5535,1488411768537
3,6,1,1,0.3,1,0,3,884.1868,1488411772165,-1,-1,883.6538,1488411771636
3,6,2,1,0.3,1,0,4,887.2539,1488411775232,-1,-1,886.7202,1488411774704
3,6,3,1,0.3,1,0,6,890.3206,1488411778298,-1,-1,889.7869,1488411777769
3,6,4,1,0.3,1,0,0,893.4207,1488411781399,-1,-1,892.8538,1488411780838
3,6,5,1,0.3,1,0,3,896.4548,1488411784433,-1,-1,895.9209,1488411783903
3,6,6,1,0.3,1,2,0,899.5542,1488411787532,-1,-1,898.9875,1488411786971
3,6,7,1,0.3,1,2,3,902.6213,1488411790599,-1,-1,902.0544,1488411790036
3,6,8,1,0.3,1,0,4,905.689,1488411793669,-1,-1,905.1216,1488411793105
3,6,9,1,0.3,1,2,3,908.7551,1488411796734,-1,-1,908.2222,1488411796204
3,6,10,1,0.3,1,1,3,911.7883,1488411799766,912.4553,1488411800434,911.2559,1488411799238
3,6,11,1,0.3,1,1,3,914.8884,1488411802866,916.322,1488411804300,914.3218,1488411802305
3,6,12,1,0.3,0,0,6,917.9553,1488411805934,918.1221,1488411806100,917.4219,1488411805404
3,6,13,1,0.3,1,0,0,921.0222,1488411809000,-1,-1,920.4558,1488411808439
3,6,14,1,0.3,0,1,0,924.0889,1488411812067,-1,-1,923.5557,1488411811538
3,6,15,1,0.3,1,0,4,927.1226,1488411815100,-1,-1,926.5896,1488411814573
3,6,16,1,0.3,1,0,2,930.1897,1488411818168,-1,-1,929.656,1488411817639
3,6,17,1,0.3,0,0,3,933.2893,1488411821267,934.0229,1488411822001,932.7227,1488411820705
3,6,18,1,0.3,0,2,4,936.3562,1488411824334,937.1563,1488411825135,935.7896,1488411823774
3,6,19,1,0.3,0,1,4,939.3906,1488411827369,-1,-1,938.8564,1488411826839
3,6,20,1,0.3,1,2,3,942.4902,1488411830470,-1,-1,941.9233,1488411829906
