%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 8
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,6,6,3,0.3,0,1,7,895.8181,1488304938763,-1,-1,895.2848,1488304938236
3,6,7,3,0.3,1,2,3,898.9182,1488304941863,-1,-1,898.3514,1488304941302
3,6,8,3,0.3,1,2,7,901.985,1488304944930,-1,-1,901.4515,1488304944402
3,6,9,3,0.3,1,0,5,905.0184,1488304947964,-1,-1,904.4851,1488304947436
3,6,10,3,0.3,1,1,3,908.0852,1488304951030,908.7853,1488304951731,907.5186,1488304950469
3,6,11,3,0.3,1,2,3,911.0856,1488304954031,-1,-1,910.5853,1488304953536
3,6,12,3,0.3,1,2,7,914.1857,1488304957131,-1,-1,913.6189,1488304956569
3,6,13,3,0.3,1,0,2,917.2526,1488304960198,-1,-1,916.6859,1488304959637
3,6,14,3,0.3,1,2,5,920.3193,1488304963264,-1,-1,919.786,1488304962736
3,6,15,3,0.3,1,0,0,923.3861,1488304966331,-1,-1,922.8529,1488304965803
3,6,16,3,0.3,1,2,7,926.4198,1488304969365,-1,-1,925.8862,1488304968837
3,6,17,3,0.3,1,0,1,929.4865,1488304972432,-1,-1,928.9199,1488304971870
3,6,18,3,0.3,1,2,7,932.5533,1488304975498,-1,-1,931.9866,1488304974936
3,6,19,3,0.3,1,0,4,935.6201,1488304978565,-1,-1,935.0535,1488304978003
3,6,20,3,0.3,1,1,1,938.6538,1488304981599,940.5872,1488304983533,938.1202,1488304981070
3,6,21,3,0.3,1,0,6,941.7205,1488304984666,-1,-1,941.1871,1488304984138
3,6,22,3,0.3,1,0,5,944.7543,1488304987699,-1,-1,944.2207,1488304987172
3,6,23,3,0.3,1,0,0,947.8545,1488304990800,-1,-1,947.2874,1488304990238
3,6,24,3,0.3,1,1,6,950.8877,1488304993833,951.9213,1488304994867,950.3875,1488304993338
3,6,25,3,0.3,1,0,3,953.9211,1488304996866,-1,-1,953.3878,1488304996339
3,6,26,3,0.3,0,1,0,956.9547,1488304999900,-1,-1,956.4214,1488304999372
3,6,27,3,0.3,1,2,5,960.0216,1488305002967,-1,-1,959.4548,1488305002405
3,6,28,3,0.3,0,1,3,963.0552,1488305006000,-1,-1,962.5217,1488305005472
3,6,29,3,0.3,0,1,0,966.1218,1488305009067,-1,-1,965.5885,1488305008539
3,6,30,3,0.3,1,2,3,969.156,1488305012101,-1,-1,968.655,1488305011604
3,6,31,3,0.3,1,1,3,972.2559,1488305015201,972.9889,1488305015934,971.689,1488305014639
3,6,32,3,0.3,1,1,0,975.3224,1488305018267,976.0227,1488305018968,974.7891,1488305017740
3,6,33,3,0.3,1,1,3,978.3893,1488305021334,979.1227,1488305022068,977.8225,1488305020773
3,6,34,3,0.3,1,0,4,981.4562,1488305024401,-1,-1,980.9227,1488305023873
3,6,35,3,0.3,1,1,0,984.5231,1488305027468,985.2896,1488305028235,983.9896,1488305026940
3,6,36,3,0.3,1,0,5,987.623,1488305030568,-1,-1,987.0564,1488305030007
3,6,37,3,0.3,1,0,7,990.6566,1488305033602,-1,-1,990.1234,1488305033074
3,6,38,3,0.3,1,2,5,993.7234,1488305036668,-1,-1,993.1569,1488305036107
3,6,39,3,0.3,1,0,6,996.7902,1488305039735,-1,-1,996.2235,1488305039173
3,6,40,3,0.3,1,1,7,999.8237,1488305042769,1000.59,1488305043536,999.2904,1488305042240
3,6,41,3,0.3,1,0,4,1002.891,1488305045836,-1,-1,1002.324,1488305045274
3,6,42,3,0.3,1,0,1,1005.924,1488305048869,-1,-1,1005.391,1488305048342
3,7,0,3,0.3,1,3,2,1014.491,1488305057436,-1,-1,1013.958,1488305056908
3,7,1,3,0.3,1,3,6,1017.558,1488305060503,-1,-1,1016.991,1488305059942
3,7,2,3,0.3,1,3,3,1020.625,1488305063570,-1,-1,1020.058,1488305063009
3,7,3,3,0.3,1,0,5,1023.692,1488305066637,-1,-1,1023.125,1488305066076
3,7,4,3,0.3,1,2,5,1026.692,1488305069637,-1,-1,1026.192,1488305069142
3,7,5,3,0.3,1,1,3,1029.759,1488305072704,1030.692,1488305073638,1029.225,1488305072176
3,7,6,3,0.3,1,0,7,1032.792,1488305075737,-1,-1,1032.259,1488305075209
3,7,7,3,0.3,1,2,7,1035.826,1488305078771,-1,-1,1035.292,1488305078244
3,7,8,3,0.3,1,1,3,1038.859,1488305081804,1039.659,1488305082605,1038.326,1488305081276
3,7,9,3,0.3,1,2,3,1041.926,1488305084871,-1,-1,1041.393,1488305084342
3,7,10,3,0.3,1,0,2,1044.993,1488305087938,-1,-1,1044.426,1488305087376
3,7,11,3,0.3,1,1,3,1048.06,1488305091005,1048.927,1488305091872,1047.493,1488305090443
3,7,12,3,0.3,1,2,2,1051.127,1488305094072,-1,-1,1050.56,1488305093511
3,7,13,3,0.3,1,1,2,1054.16,1488305097105,1054.893,1488305097839,1053.627,1488305096577
3,7,14,3,0.3,1,1,3,1057.26,1488305100206,1058.427,1488305101373,1056.694,1488305099643
3,7,15,3,0.3,1,0,4,1060.327,1488305103272,-1,-1,1059.794,1488305102745
3,7,16,3,0.3,1,0,5,1063.427,1488305106372,-1,-1,1062.861,1488305105812
3,7,17,3,0.3,1,0,7,1066.494,1488305109439,-1,-1,1065.927,1488305108879
3,7,18,3,0.3,1,1,4,1069.561,1488305112506,1070.461,1488305113406,1068.994,1488305111945
3,7,19,3,0.3,1,0,6,1072.628,1488305115573,-1,-1,1072.061,1488305115011
3,7,20,3,0.3,1,1,7,1075.695,1488305118640,1076.428,1488305119374,1075.128,1488305118079
3,7,21,3,0.3,1,2,6,1078.761,1488305121707,-1,-1,1078.195,1488305121145
3,7,22,3,0.3,1,0,3,1081.828,1488305124773,-1,-1,1081.262,1488305124211
3,7,23,3,0.3,1,1,7,1084.862,1488305127807,1085.729,1488305128674,1084.329,1488305127278
3,7,24,3,0.3,1,0,5,1087.929,1488305130874,-1,-1,1087.362,1488305130312
3,7,25,3,0.3,1,0,2,1090.962,1488305133907,-1,-1,1090.429,1488305133379
3,7,26,3,0.3,0,1,7,1093.996,1488305136941,-1,-1,1093.462,1488305136413
3,7,27,3,0.3,1,2,3,1097.063,1488305140008,-1,-1,1096.529,1488305139480
3,7,28,3,0.3,1,2,5,1100.096,1488305143042,-1,-1,1099.563,1488305142513
3,7,29,3,0.3,1,2,5,1103.163,1488305146108,-1,-1,1102.63,1488305145580
3,7,30,3,0.3,1,1,3,1106.23,1488305149175,1107.863,1488305150809,1105.663,1488305148613
3,7,31,3,0.3,1,0,1,1109.263,1488305152208,-1,-1,1108.73,1488305151680
3,7,32,3,0.3,1,0,0,1112.33,1488305155275,-1,-1,1111.763,1488305154713
3,7,33,3,0.3,1,2,0,1115.364,1488305158309,-1,-1,1114.83,1488305157780
3,7,34,3,0.3,1,0,4,1118.397,1488305161342,-1,-1,1117.897,1488305160847
3,7,35,3,0.3,1,0,6,1121.464,1488305164409,-1,-1,1120.93,1488305163881
3,7,36,3,0.3,1,2,6,1124.531,1488305167476,-1,-1,1123.964,1488305166915
3,7,37,3,0.3,0,0,2,1127.598,1488305170543,1129.164,1488305172110,1127.064,1488305170014
3,7,38,3,0.3,1,2,4,1130.631,1488305173576,-1,-1,1130.098,1488305173048
3,7,39,3,0.3,1,2,2,1133.698,1488305176643,-1,-1,1133.165,1488305176114
3,7,40,3,0.3,1,1,2,1136.765,1488305179710,1137.898,1488305180844,1136.231,1488305179181
3,7,41,3,0.3,1,0,1,1139.798,1488305182743,-1,-1,1139.265,1488305182215
3,7,42,3,0.3,1,1,2,1142.865,1488305185810,1143.665,1488305186611,1142.298,1488305185249
3,8,0,3,0.3,1,3,6,1156.133,1488305199078,-1,-1,1155.632,1488305198579
3,8,1,3,0.3,1,3,5,1159.233,1488305202178,-1,-1,1158.666,1488305201617
3,8,2,3,0.3,1,3,4,1162.299,1488305205245,-1,-1,1161.733,1488305204683
3,8,3,3,0.3,1,1,6,1165.333,1488305208278,1166.166,1488305209112,1164.8,1488305207749
3,8,4,3,0.3,1,0,0,1168.366,1488305211312,-1,-1,1167.833,1488305210784
3,8,5,3,0.3,1,1,4,1171.433,1488305214378,1172.267,1488305215212,1170.867,1488305213817
3,8,6,3,0.3,1,1,6,1174.467,1488305217412,1175.301,1488305218246,1173.933,1488305216883
3,8,7,3,0.3,1,2,4,1177.5,1488305220446,-1,-1,1176.967,1488305219918
3,8,8,3,0.3,1,1,4,1180.567,1488305223512,1181.267,1488305224213,1180,1488305222951
3,8,9,3,0.3,1,2,4,1183.634,1488305226579,-1,-1,1183.101,1488305226050
3,8,10,3,0.3,1,0,2,1186.668,1488305229613,-1,-1,1186.134,1488305229085
3,8,11,3,0.3,1,0,5,1189.734,1488305232679,-1,-1,1189.201,1488305232151
3,8,12,3,0.3,1,1,4,1192.801,1488305235746,1193.568,1488305236513,1192.235,1488305235185
3,8,13,3,0.3,0,1,2,1195.868,1488305238813,-1,-1,1195.301,1488305238252
3,8,14,3,0.3,1,1,5,1198.902,1488305241847,1199.702,1488305242647,1198.368,1488305241319
3,8,15,3,0.3,1,2,5,1201.935,1488305244880,-1,-1,1201.402,1488305244352
3,8,16,3,0.3,1,2,5,1204.969,1488305247914,-1,-1,1204.435,1488305247386
3,8,17,3,0.3,1,0,7,1208.035,1488305250980,-1,-1,1207.502,1488305250453
3,8,18,3,0.3,1,2,2,1211.069,1488305254014,-1,-1,1210.536,1488305253486
3,8,19,3,0.3,1,1,5,1214.102,1488305257047,1214.87,1488305257815,1213.569,1488305256520
3,8,20,3,0.3,1,0,1,1217.169,1488305260114,-1,-1,1216.603,1488305259552
3,8,21,3,0.3,0,2,7,1220.236,1488305263181,1221.403,1488305264349,1219.669,1488305262619
3,8,22,3,0.3,1,2,7,1223.27,1488305266215,-1,-1,1222.736,1488305265687
3,8,23,3,0.3,0,1,1,1226.337,1488305269282,-1,-1,1225.803,1488305268753
3,8,24,3,0.3,1,0,0,1229.403,1488305272348,-1,-1,1228.87,1488305271821
3,8,25,3,0.3,1,1,7,1232.437,1488305275382,1233.537,1488305276482,1231.903,1488305274853
3,8,26,3,0.3,1,0,3,1235.504,1488305278449,-1,-1,1234.97,1488305277920
3,8,27,3,0.3,1,2,7,1238.571,1488305281516,-1,-1,1238.004,1488305280954
3,8,28,3,0.3,1,0,6,1241.637,1488305284583,-1,-1,1241.104,1488305284054
3,8,29,3,0.3,1,0,2,1244.704,1488305287649,-1,-1,1244.171,1488305287122
3,8,30,3,0.3,1,2,3,1247.738,1488305290683,-1,-1,1247.204,1488305290155
3,8,31,3,0.3,1,0,4,1250.805,1488305293750,-1,-1,1250.271,1488305293222
3,8,32,3,0.3,1,1,2,1253.838,1488305296783,1254.871,1488305297817,1253.305,1488305296254
3,8,33,3,0.3,1,0,0,1256.905,1488305299850,-1,-1,1256.338,1488305299288
3,8,34,3,0.3,1,2,0,1259.938,1488305302883,-1,-1,1259.405,1488305302355
3,8,35,3,0.3,1,0,5,1262.972,1488305305918,-1,-1,1262.438,1488305305389
3,8,36,3,0.3,1,0,1,1266.039,1488305308984,-1,-1,1265.472,1488305308422
3,8,37,3,0.3,1,0,6,1269.072,1488305312017,-1,-1,1268.539,1488305311489
3,8,38,3,0.3,1,0,3,1272.139,1488305315084,-1,-1,1271.606,1488305314555
3,8,39,3,0.3,1,0,7,1275.206,1488305318151,-1,-1,1274.639,1488305317589
3,8,40,3,0.3,1,1,6,1278.306,1488305321251,1279.073,1488305322018,1277.74,1488305320689
3,8,41,3,0.3,1,2,6,1281.373,1488305324318,-1,-1,1280.806,1488305323757
3,8,42,3,0.3,1,2,6,1284.44,1488305327385,-1,-1,1283.906,1488305326857
