%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,6,20,1,1,1,1,1486145999843,1486146000977,1486145999313
6,6,21,1,1,0,4,1486146002844,-1,1486146002348
6,7,1,2,1,3,0,1486146007310,-1,1486146006779
6,7,2,2,1,3,4,1486146010311,-1,1486146009813
6,7,3,2,1,0,7,1486146013377,-1,1486146012846
6,7,4,2,1,1,4,1486146016444,1486146017244,1486146015913
6,7,5,2,1,2,4,1486146019477,-1,1486146018947
6,7,6,2,1,1,4,1486146022544,1486146024744,1486146022013
6,7,7,2,1,2,0,1486146025578,-1,1486146025047
6,7,8,2,1,0,7,1486146028611,-1,1486146028081
6,7,9,2,1,2,4,1486146031645,-1,1486146031114
6,7,10,2,1,1,7,1486146034679,1486146035545,1486146034148
6,7,11,2,1,2,7,1486146037712,-1,1486146037214
6,7,12,2,0,2,4,1486146040745,1486146041945,1486146040215
6,7,13,2,1,0,3,1486146043812,-1,1486146043281
6,7,14,2,1,0,0,1486146046846,-1,1486146046315
6,7,15,2,1,2,0,1486146049912,-1,1486146049381
6,7,16,2,1,0,4,1486146052979,-1,1486146052448
6,7,17,2,1,1,0,1486146056013,1486146057046,1486146055482
6,7,18,2,1,1,4,1486146059079,1486146060446,1486146058548
6,7,19,2,1,0,2,1486146062113,-1,1486146061583
6,7,20,2,1,0,7,1486146065180,-1,1486146064648
6,7,21,2,1,1,2,1486146068213,1486146069814,1486146067715
6,7,22,2,1,0,6,1486146071247,-1,1486146070717
6,8,1,3,1,3,3,1486146076581,-1,1486146076048
6,8,2,3,1,3,5,1486146079614,-1,1486146079116
6,8,3,3,1,3,0,1486146082681,-1,1486146082150
6,8,4,3,1,0,0,1486146085681,-1,1486146085183
6,8,5,3,0,0,3,1486146088748,1486146089815,1486146088217
6,8,6,3,0,1,0,1486146091781,-1,1486146091250
6,8,7,3,1,0,2,1486146094815,-1,1486146094285
6,8,8,3,1,0,4,1486146097848,-1,1486146097318
6,8,9,3,0,1,0,1486146100849,-1,1486146100351
6,8,10,3,0,0,6,1486146103882,1486146104816,1486146103384
6,8,11,3,0,2,2,1486146106916,1486146108816,1486146106418
6,8,12,3,1,2,4,1486146109982,-1,1486146109451
6,8,13,3,1,0,1,1486146113016,-1,1486146112485
6,8,14,3,1,0,0,1486146116083,-1,1486146115551
6,8,15,3,1,2,1,1486146119150,-1,1486146118618
6,8,16,3,1,1,1,1486146122183,1486146123017,1486146121652
6,8,17,3,1,2,1,1486146125216,-1,1486146124686
6,8,18,3,0,2,0,1486146128283,1486146129685,1486146127754
6,8,19,3,1,1,1,1486146131317,1486146132884,1486146130786
6,8,20,3,0,1,1,1486146134350,-1,1486146133819
6,8,21,3,1,2,1,1486146137384,-1,1486146136853
6,8,22,3,1,0,4,1486146140417,-1,1486146139886
6,8,23,3,1,1,1,1486146143418,1486146145445,1486146142920
