%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 8
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,6,32,2,0.3,0,1,5,1075.882,1488332392251,-1,-1,1075.349,1488332391723
3,6,33,2,0.3,1,1,4,1078.949,1488332395318,1080.65,1488332397018,1078.383,1488332394756
3,6,34,2,0.3,0,1,5,1082.016,1488332398384,-1,-1,1081.483,1488332397856
3,6,35,2,0.3,1,0,6,1085.116,1488332401485,-1,-1,1084.55,1488332400923
3,6,36,2,0.3,1,0,7,1088.15,1488332404518,-1,-1,1087.617,1488332403990
3,6,37,2,0.3,1,0,3,1091.217,1488332407585,-1,-1,1090.683,1488332407056
3,6,38,2,0.3,1,0,1,1094.284,1488332410652,-1,-1,1093.717,1488332410090
3,6,39,2,0.3,0,1,3,1097.35,1488332413719,-1,-1,1096.784,1488332413157
3,6,40,2,0.3,1,1,1,1100.417,1488332416786,1102.484,1488332418853,1099.884,1488332416258
3,6,41,2,0.3,1,2,1,1103.517,1488332419886,-1,-1,1102.951,1488332419325
3,7,0,1,0.3,1,3,3,1122.085,1488332438453,-1,-1,1121.552,1488332437924
3,7,1,1,0.3,1,1,3,1125.152,1488332441520,1126.152,1488332442521,1124.585,1488332440959
3,7,2,1,0.3,1,1,3,1128.219,1488332444587,1129.419,1488332445787,1127.686,1488332444059
3,7,3,1,0.3,1,0,1,1131.286,1488332447654,-1,-1,1130.752,1488332447126
3,7,4,1,0.3,1,2,3,1134.353,1488332450721,-1,-1,1133.819,1488332450192
3,7,5,1,0.3,1,2,1,1137.386,1488332453754,-1,-1,1136.853,1488332453225
3,7,6,1,0.3,1,0,7,1140.453,1488332456821,-1,-1,1139.919,1488332456292
3,7,7,1,0.3,1,0,6,1143.52,1488332459888,-1,-1,1142.986,1488332459359
3,7,8,1,0.3,1,2,1,1146.586,1488332462955,-1,-1,1146.02,1488332462394
3,7,9,1,0.3,1,2,7,1149.653,1488332466021,-1,-1,1149.087,1488332465460
3,7,10,1,0.3,1,2,6,1152.72,1488332469088,-1,-1,1152.154,1488332468527
3,7,11,1,0.3,1,0,0,1155.787,1488332472155,-1,-1,1155.22,1488332471594
3,7,12,1,0.3,1,0,3,1158.821,1488332475189,-1,-1,1158.287,1488332474660
3,7,13,1,0.3,1,0,2,1161.854,1488332478222,-1,-1,1161.321,1488332477694
3,7,14,1,0.3,1,1,2,1164.888,1488332481259,1165.554,1488332481923,1164.354,1488332480728
3,7,15,1,0.3,1,0,0,1167.921,1488332484289,-1,-1,1167.388,1488332483761
3,7,16,1,0.3,1,2,2,1170.955,1488332487323,-1,-1,1170.421,1488332486795
3,7,17,1,0.3,0,1,2,1174.022,1488332490390,-1,-1,1173.455,1488332489828
3,7,18,1,0.3,1,1,2,1177.088,1488332493456,1177.788,1488332494157,1176.522,1488332492896
3,7,19,1,0.3,1,0,6,1180.122,1488332496490,-1,-1,1179.588,1488332495961
3,7,20,1,0.3,1,2,2,1183.188,1488332499557,-1,-1,1182.622,1488332498995
3,7,21,1,0.3,1,0,7,1186.222,1488332502590,-1,-1,1185.689,1488332502062
3,7,22,1,0.3,1,1,7,1189.289,1488332505657,1190.056,1488332506424,1188.722,1488332505096
3,7,23,1,0.3,1,0,0,1192.356,1488332508724,-1,-1,1191.789,1488332508162
3,7,24,1,0.3,1,1,0,1195.389,1488332511757,1196.056,1488332512424,1194.856,1488332511230
3,7,25,1,0.3,1,2,7,1198.423,1488332514791,-1,-1,1197.89,1488332514263
3,7,26,1,0.3,1,1,7,1201.456,1488332517825,1202.223,1488332518591,1200.923,1488332517296
3,7,27,1,0.3,1,0,6,1204.523,1488332520891,-1,-1,1203.957,1488332520330
3,7,28,1,0.3,1,0,4,1207.557,1488332523925,-1,-1,1207.023,1488332523396
3,7,29,1,0.3,1,0,1,1210.657,1488332527025,-1,-1,1210.09,1488332526463
3,7,30,1,0.3,1,1,1,1213.69,1488332530059,1214.657,1488332531026,1213.157,1488332529529
3,7,31,1,0.3,1,0,0,1216.757,1488332533125,-1,-1,1216.191,1488332532564
3,7,32,1,0.3,1,1,0,1219.791,1488332536159,1220.524,1488332536893,1219.257,1488332535630
3,7,33,1,0.3,1,2,1,1222.857,1488332539226,-1,-1,1222.291,1488332538664
3,7,34,1,0.3,1,0,5,1225.891,1488332542259,-1,-1,1225.358,1488332541730
3,7,35,1,0.3,1,0,6,1228.958,1488332545326,-1,-1,1228.391,1488332544765
3,7,36,1,0.3,1,1,6,1232.025,1488332548393,1232.958,1488332549326,1231.458,1488332547831
3,7,37,1,0.3,1,2,5,1235.058,1488332551426,-1,-1,1234.525,1488332550898
3,7,38,1,0.3,1,1,5,1238.092,1488332554460,1238.925,1488332555293,1237.558,1488332553931
3,7,39,1,0.3,1,0,1,1241.158,1488332557527,-1,-1,1240.592,1488332556965
3,7,40,1,0.3,1,0,3,1244.192,1488332560560,-1,-1,1243.659,1488332560033
