%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,2,11,2,1,0,1,1488228433484,-1,1488228432955
6,3,0,2,1,3,6,1488228440785,-1,1488228440222
6,3,1,2,1,3,3,1488228443852,-1,1488228443289
6,3,2,2,1,0,0,1488228446885,-1,1488228446387
6,3,3,2,1,0,5,1488228449985,-1,1488228449424
6,3,4,2,1,1,0,1488228453019,1488228454019,1488228452490
6,3,5,2,1,1,5,1488228456119,1488228456919,1488228455557
6,3,6,2,1,0,3,1488228459186,-1,1488228458657
6,3,7,2,1,0,4,1488228462286,-1,1488228461724
6,3,8,2,1,0,1,1488228465353,-1,1488228464824
6,3,9,2,1,1,4,1488228468453,1488228469320,1488228467891
6,3,10,2,1,0,6,1488228471553,-1,1488228470991
6,3,11,2,1,0,7,1488228474587,-1,1488228474058
6,3,12,2,1,0,0,1488228477687,-1,1488228477124
6,3,13,2,1,0,1,1488228480754,-1,1488228480192
6,3,14,2,1,0,4,1488228483854,-1,1488228483292
6,3,15,2,1,1,1,1488228486921,1488228488455,1488228486359
6,3,16,2,1,1,4,1488228489988,1488228490822,1488228489459
6,3,17,2,1,0,2,1488228493088,-1,1488228492525
6,3,18,2,1,0,7,1488228496121,-1,1488228495592
6,3,19,2,1,0,6,1488228499188,-1,1488228498626
6,3,20,2,1,0,0,1488228502255,-1,1488228501693
6,3,21,2,1,1,6,1488228505322,1488228506356,1488228504760
6,4,0,3,1,3,3,1488228517956,-1,1488228517391
6,4,1,3,1,3,5,1488228520989,-1,1488228520461
6,4,2,3,1,3,7,1488228524089,-1,1488228523527
6,4,3,3,1,0,1,1488228527156,-1,1488228526594
6,4,4,3,1,0,2,1488228530223,-1,1488228529661
6,4,5,3,1,1,7,1488228533323,1488228534157,1488228532761
6,4,6,3,1,0,0,1488228536390,-1,1488228535861
6,4,7,3,1,0,6,1488228539490,-1,1488228538928
6,4,8,3,1,0,5,1488228542558,-1,1488228542029
6,4,9,3,1,1,0,1488228545624,1488228546358,1488228545096
6,4,10,3,1,0,4,1488228548724,-1,1488228548162
6,4,11,3,1,1,5,1488228551791,1488228552492,1488228551263
6,4,12,3,1,0,1,1488228554858,-1,1488228554296
6,5,0,3,1,3,7,1488228559858,-1,1488228559329
6,5,1,3,1,3,3,1488228562925,-1,1488228562394
6,5,2,3,1,3,4,1488228566025,-1,1488228565462
6,5,3,3,1,0,0,1488228569125,-1,1488228568564
6,5,4,3,1,0,1,1488228572159,-1,1488228571630
6,5,5,3,1,1,4,1488228575226,1488228575893,1488228574663
6,5,6,3,1,0,5,1488228578259,-1,1488228577729
6,5,7,3,1,0,7,1488228581359,-1,1488228580797
6,5,8,3,1,1,4,1488228584393,1488228585360,1488228583864
6,5,9,3,1,0,6,1488228587460,-1,1488228586931
6,5,10,3,0,0,3,1488228590493,1488228592160,1488228589965
6,5,11,3,1,0,0,1488228593560,-1,1488228593031
6,5,12,3,1,1,6,1488228596660,1488228597494,1488228596098
6,5,13,3,1,0,5,1488228599727,-1,1488228599198
6,5,14,3,1,0,7,1488228602827,-1,1488228602264
6,5,15,3,1,0,2,1488228605894,-1,1488228605332
6,5,16,3,1,1,5,1488228608994,1488228609962,1488228608432
6,5,17,3,1,0,3,1488228612061,-1,1488228611532
6,5,18,3,1,0,4,1488228615161,-1,1488228614598
6,5,19,3,1,1,5,1488228618228,1488228619229,1488228617699
6,5,20,3,1,1,3,1488228621295,1488228622795,1488228620766
6,5,21,3,1,0,1,1488228624362,-1,1488228623833
6,5,22,3,0,0,6,1488228627395,1488228629763,1488228626866
6,6,0,4,1,3,1,1488228632829,-1,1488228632266
6,6,1,4,1,3,5,1488228635896,-1,1488228635331
6,6,2,4,1,3,6,1488228638996,-1,1488228638434
6,6,3,4,1,3,3,1488228642063,-1,1488228641534
6,6,4,4,1,0,4,1488228645163,-1,1488228644600
6,6,5,4,1,0,7,1488228648263,-1,1488228647701
6,6,6,4,1,0,1,1488228651330,-1,1488228650768
6,6,7,4,1,1,3,1488228654397,1488228655230,1488228653868
6,6,8,4,1,0,0,1488228657464,-1,1488228656935
6,6,9,4,0,0,2,1488228660531,1488228661364,1488228660002
6,6,10,4,0,1,1,1488228663631,-1,1488228663069
6,6,11,4,1,1,3,1488228666697,1488228668298,1488228666135
6,6,12,4,0,0,4,1488228669731,1488228670631,1488228669202
6,6,13,4,1,1,2,1488228672831,1488228674232,1488228672269
6,6,14,4,1,1,1,1488228675898,1488228676799,1488228675369
6,6,15,4,0,0,0,1488228678965,1488228680632,1488228678436
6,6,16,4,1,0,5,1488228682065,-1,1488228681503
6,6,17,4,1,1,2,1488228685132,1488228686066,1488228684568
6,6,18,4,1,0,6,1488228688199,-1,1488228687637
6,6,19,4,1,0,4,1488228691266,-1,1488228690703
6,6,20,4,1,0,3,1488228694332,-1,1488228693770
6,6,21,4,1,0,7,1488228697433,-1,1488228696870
6,6,22,4,1,0,7,1488228700533,-1,1488228699970
6,6,23,4,1,0,1,1488228703633,-1,1488228703071
6,7,0,1,1,3,3,1488228711134,-1,1488228710604
6,7,1,1,1,0,4,1488228714200,-1,1488228713670
6,7,2,1,1,0,3,1488228717267,-1,1488228716704
6,7,3,1,1,0,7,1488228720334,-1,1488228719772
6,7,4,1,0,1,7,1488228723401,-1,1488228722872
6,7,5,1,1,0,2,1488228726501,-1,1488228725938
6,7,6,1,1,0,5,1488228729568,-1,1488228729005
6,7,7,1,1,0,1,1488228732668,-1,1488228732107
6,7,8,1,0,1,1,1488228735702,-1,1488228735173
6,7,9,1,1,0,4,1488228738802,-1,1488228738239
6,7,10,1,1,1,4,1488228741868,1488228742502,1488228741306
6,7,11,1,1,1,4,1488228744902,1488228745635,1488228744373
6,7,12,1,1,0,0,1488228748002,-1,1488228747440
6,7,13,1,1,0,5,1488228751069,-1,1488228750540
6,7,14,1,1,0,2,1488228754136,-1,1488228753607
6,7,15,1,1,0,4,1488228757236,-1,1488228756673
6,7,16,1,1,0,3,1488228760303,-1,1488228759773
6,7,17,1,1,1,3,1488228763370,1488228764003,1488228762807
6,7,18,1,1,1,3,1488228766403,1488228767170,1488228765874
6,7,19,1,1,0,2,1488228769503,-1,1488228768941
6,7,20,1,1,0,4,1488228772570,-1,1488228772041
6,8,0,2,1,3,0,1488228777170,-1,1488228776608
6,8,1,2,1,3,2,1488228780237,-1,1488228779676
6,8,2,2,1,1,0,1488228783304,1488228784571,1488228782742
6,8,3,2,1,1,2,1488228786371,1488228787037,1488228785809
6,8,4,2,1,1,0,1488228789471,1488228790071,1488228788909
6,8,5,2,1,0,4,1488228792538,-1,1488228791976
6,8,6,2,1,2,4,1488228795638,-1,1488228795076
6,8,7,2,1,2,2,1488228798705,-1,1488228798144
6,8,8,2,1,0,5,1488228801772,-1,1488228801243
6,8,9,2,1,0,6,1488228804872,-1,1488228804309
6,8,10,2,1,0,3,1488228807939,-1,1488228807410
6,8,11,2,0,0,4,1488228811039,1488228812839,1488228810477
6,8,12,2,0,2,4,1488228814106,1488228814840,1488228813575
6,8,13,2,1,2,6,1488228817173,-1,1488228816610
6,8,14,2,1,1,4,1488228820273,1488228821040,1488228819710
6,8,15,2,1,0,0,1488228823373,-1,1488228822811
6,8,16,2,1,1,4,1488228826440,1488228827640,1488228825878
6,8,17,2,1,2,4,1488228829540,-1,1488228828977
6,8,18,2,0,2,0,1488228832573,1488228833507,1488228832044
6,8,19,2,1,0,6,1488228835607,-1,1488228835078
6,8,20,2,1,0,2,1488228838707,-1,1488228838145
6,8,21,2,1,1,6,1488228841808,1488228842874,1488228841245
6,9,0,3,1,3,5,1488228860475,-1,1488228859912
6,9,1,3,1,3,3,1488228863509,-1,1488228862980
6,9,2,3,1,3,7,1488228866609,-1,1488228866047
6,9,3,3,1,2,7,1488228869709,-1,1488228869146
6,9,4,3,1,1,3,1488228872776,1488228873442,1488228872213
6,9,5,3,1,0,0,1488228875843,-1,1488228875280
6,9,6,3,1,2,0,1488228878943,-1,1488228878380
6,9,7,3,1,0,6,1488228882043,-1,1488228881481
6,9,8,3,1,1,0,1488228885143,1488228886043,1488228884581
6,9,9,3,1,0,7,1488228888210,-1,1488228887647
6,9,10,3,0,1,6,1488228891277,-1,1488228890714
6,9,11,3,1,2,6,1488228894343,-1,1488228893782
6,9,12,3,1,0,1,1488228897410,-1,1488228896848
6,9,13,3,1,2,1,1488228900477,-1,1488228899916
6,9,14,3,1,1,6,1488228903544,1488228904811,1488228903015
6,9,15,3,1,0,3,1488228906644,-1,1488228906084
6,9,16,3,1,2,6,1488228909744,-1,1488228909182
6,9,17,3,1,0,4,1488228912811,-1,1488228912282
6,9,18,3,1,0,5,1488228915878,-1,1488228915349
6,9,19,3,1,0,7,1488228918912,-1,1488228918383
6,9,20,3,1,1,4,1488228922012,1488228923145,1488228921449
6,9,21,3,1,1,5,1488228925078,1488228925979,1488228924516
6,9,22,3,1,2,5,1488228928146,-1,1488228927583
6,10,0,4,1,3,2,1488228937713,-1,1488228937151
6,10,1,4,1,3,6,1488228940780,-1,1488228940251
6,10,2,4,1,3,3,1488228943880,-1,1488228943317
6,10,3,4,1,3,4,1488228946980,-1,1488228946418
6,10,4,4,1,2,6,1488228950047,-1,1488228949484
6,10,5,4,1,1,6,1488228953114,1488228953781,1488228952585
6,10,6,4,1,2,4,1488228956180,-1,1488228955618
6,10,7,4,1,2,6,1488228959214,-1,1488228958685
6,10,8,4,1,2,4,1488228962314,-1,1488228961752
6,10,9,4,1,0,7,1488228965381,-1,1488228964818
6,10,10,4,1,1,4,1488228968481,1488228970115,1488228967919
6,10,11,4,0,2,4,1488228971548,1488228973615,1488228970985
6,10,12,4,0,1,4,1488228974615,-1,1488228974086
6,10,13,4,1,2,4,1488228977715,-1,1488228977153
6,10,14,4,0,0,2,1488228980815,1488228981983,1488228980253
6,10,15,4,1,1,4,1488228983849,1488228985016,1488228983320
6,10,16,4,1,0,5,1488228986915,-1,1488228986386
6,10,17,4,1,1,4,1488228989982,1488228990883,1488228989420
6,10,18,4,1,0,0,1488228993049,-1,1488228992487
6,10,19,4,1,1,4,1488228996149,1488228997416,1488228995587
6,10,20,4,1,0,6,1488228999216,-1,1488228998654
6,10,21,4,0,0,6,1488229002283,1488229003350,1488229001754
6,10,22,4,1,0,7,1488229005383,-1,1488229004821
6,10,23,4,1,0,2,1488229008450,-1,1488229007921
