%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,6,32,3,0.3,1,2,4,998.9764,1488329051818,-1,-1,998.4097,1488329051256
3,6,33,3,0.3,1,0,7,1002.01,1488329054851,-1,-1,1001.478,1488329054325
3,6,34,3,0.3,1,0,1,1005.044,1488329057885,-1,-1,1004.51,1488329057356
3,6,35,3,0.3,1,0,2,1008.144,1488329060985,-1,-1,1007.577,1488329060422
3,6,36,3,0.3,1,0,0,1011.244,1488329064085,-1,-1,1010.677,1488329063522
3,6,37,3,0.3,1,0,3,1014.311,1488329067152,-1,-1,1013.744,1488329066589
3,6,38,3,0.3,1,0,6,1017.378,1488329070219,-1,-1,1016.844,1488329069690
3,6,39,3,0.3,1,2,2,1020.444,1488329073285,-1,-1,1019.878,1488329072725
3,6,40,3,0.3,0,1,3,1023.478,1488329076319,-1,-1,1022.944,1488329075789
3,6,41,3,0.3,0,1,6,1026.545,1488329079386,-1,-1,1025.978,1488329078823
3,6,42,3,0.3,1,2,6,1029.612,1488329082453,-1,-1,1029.078,1488329081923
3,7,0,2,0.3,1,3,0,1035.512,1488329088353,-1,-1,1034.979,1488329087825
3,7,1,2,0.3,1,3,6,1038.579,1488329091420,-1,-1,1038.012,1488329090858
3,7,2,2,0.3,1,2,6,1041.612,1488329094454,-1,-1,1041.079,1488329093925
3,7,3,2,0.3,1,1,6,1044.712,1488329097554,1045.246,1488329098087,1044.146,1488329096992
3,7,4,2,0.3,1,0,4,1047.779,1488329100620,-1,-1,1047.213,1488329100059
3,7,5,2,0.3,0,1,6,1050.814,1488329103655,-1,-1,1050.279,1488329103125
3,7,6,2,0.3,1,0,7,1053.88,1488329106721,-1,-1,1053.346,1488329106193
3,7,7,2,0.3,1,0,5,1056.913,1488329109754,-1,-1,1056.38,1488329109227
3,7,8,2,0.3,1,1,7,1059.98,1488329112821,1060.613,1488329113455,1059.413,1488329112258
3,7,9,2,0.3,1,2,7,1063.047,1488329115888,-1,-1,1062.48,1488329115326
3,7,10,2,0.3,1,0,1,1066.08,1488329118921,-1,-1,1065.547,1488329118392
3,7,11,2,0.3,1,2,5,1069.114,1488329121955,-1,-1,1068.58,1488329121425
3,7,12,2,0.3,1,0,3,1072.148,1488329124989,-1,-1,1071.614,1488329124461
3,7,13,2,0.3,1,0,4,1075.249,1488329128090,-1,-1,1074.681,1488329127526
3,7,14,2,0.3,1,2,1,1078.314,1488329131156,-1,-1,1077.781,1488329130626
3,7,15,2,0.3,1,2,1,1081.348,1488329134189,-1,-1,1080.815,1488329133659
3,7,16,2,0.3,1,2,3,1084.415,1488329137256,-1,-1,1083.881,1488329136726
3,7,17,2,0.3,1,2,4,1087.448,1488329140289,-1,-1,1086.915,1488329139762
3,7,18,2,0.3,1,2,1,1090.516,1488329143357,-1,-1,1089.948,1488329142794
3,7,19,2,0.3,1,0,7,1093.615,1488329146456,-1,-1,1093.048,1488329145894
3,7,20,2,0.3,1,2,4,1096.682,1488329149523,-1,-1,1096.149,1488329148994
3,7,21,2,0.3,1,0,0,1099.715,1488329152557,-1,-1,1099.182,1488329152029
3,7,22,2,0.3,1,1,4,1102.749,1488329155590,1103.583,1488329156424,1102.216,1488329155061
3,7,23,2,0.3,1,2,7,1105.783,1488329158624,-1,-1,1105.249,1488329158095
3,7,24,2,0.3,1,0,6,1108.849,1488329161690,-1,-1,1108.316,1488329161161
3,7,25,2,0.3,1,1,7,1111.916,1488329164757,1112.583,1488329165424,1111.383,1488329164229
3,7,26,2,0.3,1,1,6,1114.983,1488329167824,1115.95,1488329168791,1114.45,1488329167295
3,7,27,2,0.3,1,1,7,1118.016,1488329170858,1119.15,1488329171991,1117.485,1488329170330
3,7,28,2,0.3,1,0,5,1121.05,1488329173891,-1,-1,1120.517,1488329173364
3,7,29,2,0.3,1,1,7,1124.117,1488329176958,1125.284,1488329178125,1123.55,1488329176396
3,7,30,2,0.3,1,0,2,1127.15,1488329179991,-1,-1,1126.617,1488329179463
3,7,31,2,0.3,1,0,1,1130.217,1488329183058,-1,-1,1129.651,1488329182497
3,7,32,2,0.3,1,0,4,1133.251,1488329186092,-1,-1,1132.718,1488329185564
3,7,33,2,0.3,1,1,1,1136.284,1488329189125,1136.718,1488329189559,1135.751,1488329188596
3,7,34,2,0.3,0,1,4,1139.318,1488329192159,-1,-1,1138.786,1488329191633
3,7,35,2,0.3,1,0,6,1142.418,1488329195259,-1,-1,1141.851,1488329194697
3,7,36,2,0.3,1,0,3,1145.485,1488329198326,-1,-1,1144.918,1488329197765
3,7,37,2,0.3,1,0,2,1148.552,1488329201393,-1,-1,1147.985,1488329200831
3,7,38,2,0.3,1,0,5,1151.618,1488329204460,-1,-1,1151.052,1488329203898
3,7,39,2,0.3,1,2,5,1154.652,1488329207493,-1,-1,1154.119,1488329206965
3,7,40,2,0.3,1,1,5,1157.686,1488329210527,1158.219,1488329211060,1157.185,1488329210031
3,7,41,2,0.3,1,1,5,1160.753,1488329213594,1162.052,1488329214894,1160.219,1488329213064
3,8,0,3,0.3,1,3,3,1166.153,1488329218994,-1,-1,1165.619,1488329218464
3,8,1,3,0.3,1,3,0,1169.186,1488329222028,-1,-1,1168.653,1488329221500
3,8,2,3,0.3,1,3,2,1172.286,1488329225127,-1,-1,1171.719,1488329224566
3,8,3,3,0.3,1,0,5,1175.32,1488329228161,-1,-1,1174.786,1488329227632
3,8,4,3,0.3,1,0,6,1178.354,1488329231195,-1,-1,1177.853,1488329230698
3,8,5,3,0.3,1,1,2,1181.453,1488329234295,1182.254,1488329235095,1180.887,1488329233733
3,8,6,3,0.3,1,0,7,1184.487,1488329237328,-1,-1,1183.954,1488329236799
3,8,7,3,0.3,1,0,3,1187.521,1488329240362,-1,-1,1186.987,1488329239833
3,8,8,3,0.3,1,1,2,1190.587,1488329243428,1191.787,1488329244629,1190.054,1488329242900
3,8,9,3,0.3,1,2,2,1193.621,1488329246462,-1,-1,1193.087,1488329245935
3,8,10,3,0.3,1,2,7,1196.654,1488329249496,-1,-1,1196.121,1488329248967
3,8,11,3,0.3,1,2,3,1199.721,1488329252562,-1,-1,1199.188,1488329252034
3,8,12,3,0.3,1,1,2,1202.755,1488329255596,1203.821,1488329256663,1202.221,1488329255068
3,8,13,3,0.3,1,2,2,1205.855,1488329258696,-1,-1,1205.288,1488329258135
3,8,14,3,0.3,1,1,3,1208.922,1488329261763,1210.155,1488329262996,1208.388,1488329261235
3,8,15,3,0.3,1,2,3,1211.955,1488329264796,-1,-1,1211.422,1488329264268
3,8,16,3,0.3,1,1,2,1214.989,1488329267830,1216.422,1488329269264,1214.455,1488329267302
3,8,17,3,0.3,1,2,2,1218.056,1488329270897,-1,-1,1217.489,1488329270335
3,8,18,3,0.3,1,2,2,1221.122,1488329273964,-1,-1,1220.589,1488329273435
3,8,19,3,0.3,1,1,2,1224.189,1488329277030,1224.922,1488329277764,1223.623,1488329276468
3,8,20,3,0.3,1,2,3,1227.223,1488329280064,-1,-1,1226.689,1488329279535
3,8,21,3,0.3,1,0,6,1230.257,1488329283098,-1,-1,1229.756,1488329282601
3,8,22,3,0.3,1,0,4,1233.323,1488329286164,-1,-1,1232.79,1488329285635
3,8,23,3,0.3,1,1,3,1236.39,1488329289231,1237.757,1488329290598,1235.824,1488329288671
3,8,24,3,0.3,1,1,6,1239.457,1488329292298,1240.99,1488329293831,1238.89,1488329291737
3,8,25,3,0.3,1,2,6,1242.524,1488329295365,-1,-1,1241.957,1488329294803
3,8,26,3,0.3,0,1,3,1245.59,1488329298432,-1,-1,1245.024,1488329297869
3,8,27,3,0.3,1,2,4,1248.624,1488329301465,-1,-1,1248.09,1488329300936
3,8,28,3,0.3,1,2,4,1251.691,1488329304532,-1,-1,1251.124,1488329303969
3,8,29,3,0.3,1,1,3,1254.758,1488329307599,1255.424,1488329308266,1254.191,1488329307038
3,8,30,3,0.3,1,0,5,1257.824,1488329310666,-1,-1,1257.258,1488329310105
3,8,31,3,0.3,1,0,6,1260.858,1488329313699,-1,-1,1260.325,1488329313172
3,8,32,3,0.3,1,1,3,1263.925,1488329316766,1264.658,1488329317500,1263.391,1488329316237
3,8,33,3,0.3,1,0,7,1266.958,1488329319799,-1,-1,1266.425,1488329319270
3,8,34,3,0.3,1,0,1,1270.025,1488329322866,-1,-1,1269.492,1488329322339
3,8,35,3,0.3,1,0,0,1273.092,1488329325933,-1,-1,1272.558,1488329325404
3,8,36,3,0.3,1,0,2,1276.159,1488329329001,-1,-1,1275.592,1488329328439
3,8,37,3,0.3,1,0,4,1279.259,1488329332100,-1,-1,1278.692,1488329331538
3,8,38,3,0.3,1,2,1,1282.292,1488329335134,-1,-1,1281.759,1488329334604
3,8,39,3,0.3,1,0,5,1285.359,1488329338200,-1,-1,1284.793,1488329337638
3,8,40,3,0.3,1,1,4,1288.393,1488329341234,1289.293,1488329342134,1287.859,1488329340705
3,8,41,3,0.3,1,0,0,1291.426,1488329344267,-1,-1,1290.893,1488329343739
3,8,42,3,0.3,1,0,3,1294.46,1488329347301,-1,-1,1293.926,1488329346773
