%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,6,13,4,1,0,6,1486157438123,-1,1486157437592
6,6,14,4,0,1,4,1486157441123,-1,1486157440626
6,6,15,4,1,1,1,1486157444157,1486157445690,1486157443626
6,6,16,4,1,0,2,1486157447190,-1,1486157446659
6,6,17,4,0,0,5,1486157450224,1486157451291,1486157449694
6,6,18,4,1,1,4,1486157453257,1486157454358,1486157452727
6,6,19,4,1,1,1,1486157456324,1486157457625,1486157455793
6,6,20,4,1,0,0,1486157459358,-1,1486157458829
6,6,21,4,1,0,7,1486157462424,-1,1486157461894
6,6,22,4,1,1,4,1486157465458,1486157466358,1486157464927
6,6,23,4,0,0,5,1486157468525,1486157469725,1486157467994
6,6,24,4,1,0,3,1486157471558,-1,1486157471062
6,7,1,1,1,3,0,1486157479159,-1,1486157478626
6,7,2,1,1,0,6,1486157482159,-1,1486157481662
6,7,3,1,1,0,1,1486157485226,-1,1486157484695
6,7,4,1,1,0,2,1486157488293,-1,1486157487762
6,7,5,1,1,1,2,1486157491359,1486157491993,1486157490829
6,7,6,1,1,0,4,1486157494393,-1,1486157493862
6,7,7,1,1,0,1,1486157497460,-1,1486157496929
6,7,8,1,1,1,1,1486157500494,1486157501227,1486157499963
6,7,9,1,1,1,1,1486157503560,1486157504494,1486157503029
6,7,10,1,1,0,5,1486157506594,-1,1486157506063
6,7,11,1,1,0,0,1486157509627,-1,1486157509096
6,7,12,1,1,1,0,1486157512694,1486157513428,1486157512163
6,7,13,1,1,1,0,1486157515727,1486157516561,1486157515197
6,7,14,1,1,0,1,1486157518761,-1,1486157518264
6,7,15,1,1,0,4,1486157521828,-1,1486157521297
6,7,16,1,1,0,6,1486157524894,-1,1486157524365
6,7,17,1,1,0,2,1486157527895,-1,1486157527397
6,7,18,1,1,0,4,1486157530962,-1,1486157530432
6,7,19,1,1,0,7,1486157533995,-1,1486157533465
6,7,20,1,1,0,5,1486157537062,-1,1486157536531
6,7,21,1,1,1,5,1486157540095,1486157540796,1486157539566
6,8,1,2,1,3,1,1486157545263,-1,1486157544730
6,8,2,2,1,3,7,1486157548296,-1,1486157547766
6,8,3,2,1,0,5,1486157551322,-1,1486157550827
6,8,4,2,1,0,2,1486157554377,-1,1486157553849
6,8,5,2,1,2,2,1486157557398,-1,1486157556870
6,8,6,2,1,0,0,1486157560455,-1,1486157559926
6,8,7,2,1,2,0,1486157563489,-1,1486157562991
6,8,8,2,1,1,0,1486157566522,1486157567623,1486157565992
6,8,9,2,1,1,0,1486157569556,1486157570756,1486157569025
6,8,10,2,1,1,0,1486157572589,1486157573357,1486157572058
6,8,11,2,1,0,3,1486157575590,-1,1486157575092
6,8,12,2,1,0,6,1486157578623,-1,1486157578125
6,8,13,2,1,0,7,1486157581690,-1,1486157581159
6,8,14,2,0,1,6,1486157584723,-1,1486157584192
6,8,15,2,0,1,7,1486157587790,-1,1486157587260
6,8,16,2,0,2,7,1486157590791,1486157592991,1486157590295
6,8,17,2,0,2,6,1486157593857,1486157594691,1486157593327
6,8,18,2,1,1,7,1486157596891,1486157597958,1486157596360
6,8,19,2,1,2,7,1486157599925,-1,1486157599427
6,8,20,2,0,2,6,1486157602991,1486157603591,1486157602460
6,8,21,2,1,0,3,1486157606025,-1,1486157605494
6,8,22,2,1,0,0,1486157609059,-1,1486157608560
6,9,1,3,1,3,3,1486157613658,-1,1486157613126
6,9,2,3,1,3,5,1486157616726,-1,1486157616195
6,9,3,3,1,3,7,1486157619792,-1,1486157619261
6,9,4,3,1,0,7,1486157622859,-1,1486157622329
6,9,5,3,1,1,5,1486157625893,1486157627193,1486157625395
6,9,6,3,1,0,1,1486157628959,-1,1486157628428
6,9,7,3,1,2,5,1486157631993,-1,1486157631463
6,9,8,3,1,1,5,1486157635059,1486157635993,1486157634529
6,9,9,3,1,2,5,1486157638126,-1,1486157637596
6,9,10,3,1,0,6,1486157641194,-1,1486157640663
6,9,11,3,0,2,1,1486157644260,1486157645827,1486157643729
6,9,12,3,1,0,4,1486157647327,-1,1486157646797
6,9,13,3,1,1,6,1486157650361,1486157651461,1486157649864
6,9,14,3,0,1,1,1486157653394,-1,1486157652864
6,9,15,3,1,0,0,1486157656427,-1,1486157655897
6,9,16,3,1,0,7,1486157659461,-1,1486157658931
6,9,17,3,1,0,4,1486157662528,-1,1486157661998
6,9,18,3,1,1,0,1486157665595,1486157666262,1486157665064
6,9,19,3,1,2,4,1486157668661,-1,1486157668130
6,9,20,3,1,1,4,1486157671695,1486157672795,1486157671165
6,9,21,3,1,2,4,1486157674728,-1,1486157674198
6,9,22,3,0,2,0,1486157677762,1486157678462,1486157677265
6,9,23,3,0,0,5,1486157680829,1486157681763,1486157680300
