%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,5,12,3,1,1,0,1486152547973,1486152549873,1486152547475
6,5,13,3,1,1,6,1486152551006,1486152552740,1486152550507
6,5,14,3,1,1,5,1486152554039,1486152555507,1486152553509
6,5,15,3,1,0,4,1486152557073,-1,1486152556542
6,5,16,3,1,0,7,1486152560106,-1,1486152559577
6,5,17,3,1,0,0,1486152563140,-1,1486152562611
6,5,18,3,0,0,0,1486152566173,1486152567207,1486152565643
6,5,19,3,1,0,6,1486152569207,-1,1486152568676
6,5,20,3,1,1,0,1486152572274,1486152573607,1486152571743
6,5,21,3,1,0,1,1486152575341,-1,1486152574811
6,5,22,3,1,0,2,1486152578374,-1,1486152577844
6,5,23,3,1,0,7,1486152581408,-1,1486152580910
6,6,1,1,1,3,5,1486152589242,-1,1486152588709
6,6,2,1,1,0,7,1486152592308,-1,1486152591779
6,6,3,1,1,0,1,1486152595342,-1,1486152594811
6,6,4,1,1,0,6,1486152598409,-1,1486152597879
6,6,5,1,1,1,6,1486152601442,1486152602076,1486152600912
6,6,6,1,1,1,6,1486152604509,1486152605143,1486152603978
6,6,7,1,1,0,2,1486152607542,-1,1486152607012
6,6,8,1,1,0,1,1486152610609,-1,1486152610079
6,6,9,1,1,1,1,1486152613643,1486152614310,1486152613144
6,6,10,1,1,0,6,1486152616710,-1,1486152616179
6,6,11,1,1,0,5,1486152619743,-1,1486152619244
6,6,12,1,1,0,4,1486152622777,-1,1486152622247
6,6,13,1,1,0,2,1486152625810,-1,1486152625280
6,6,14,1,1,0,0,1486152628844,-1,1486152628314
6,6,15,1,1,1,0,1486152631877,1486152632377,1486152631381
6,6,16,1,1,1,0,1486152634911,1486152635411,1486152634380
6,6,17,1,1,0,1,1486152637977,-1,1486152637448
6,6,18,1,1,0,2,1486152641044,-1,1486152640514
6,6,19,1,1,1,2,1486152644078,1486152644812,1486152643548
6,6,20,1,1,0,5,1486152647145,-1,1486152646614
6,6,21,1,1,0,7,1486152650178,-1,1486152649648
6,7,1,2,1,3,5,1486152654912,-1,1486152654380
6,7,2,2,1,3,7,1486152657945,-1,1486152657414
6,7,3,2,1,1,5,1486152661012,1486152661546,1486152660482
6,7,4,2,1,0,1,1486152664046,-1,1486152663515
6,7,5,2,1,0,4,1486152667112,-1,1486152666583
6,7,6,2,1,1,1,1486152670146,1486152670813,1486152669616
6,7,7,2,1,0,3,1486152673213,-1,1486152672682
6,7,8,2,1,2,3,1486152676246,-1,1486152675716
6,7,9,2,1,2,1,1486152679280,-1,1486152678782
6,7,10,2,1,1,3,1486152682347,1486152683447,1486152681817
6,7,11,2,1,0,4,1486152685414,-1,1486152684883
6,7,12,2,1,0,0,1486152688481,-1,1486152687950
6,7,13,2,1,2,0,1486152691514,-1,1486152690984
6,7,14,2,1,2,4,1486152694547,-1,1486152694017
6,7,15,2,1,0,5,1486152697614,-1,1486152697084
6,7,16,2,1,2,0,1486152700615,-1,1486152700117
6,7,17,2,1,0,6,1486152703679,-1,1486152703149
6,7,18,2,1,1,0,1486152706700,1486152707698,1486152706172
6,7,19,2,1,2,0,1486152709731,-1,1486152709200
6,7,20,2,1,1,0,1486152712764,1486152713631,1486152712235
6,7,21,2,0,1,0,1486152715831,-1,1486152715301
6,7,22,2,1,0,2,1486152718865,-1,1486152718334
6,8,1,3,1,3,0,1486152729332,-1,1486152728800
6,8,2,3,1,3,1,1486152732366,-1,1486152731835
6,8,3,3,1,3,7,1486152735433,-1,1486152734902
6,8,4,3,1,1,0,1486152738466,1486152739166,1486152737935
6,8,5,3,1,0,4,1486152741533,-1,1486152741004
6,8,6,3,1,0,3,1486152744566,-1,1486152744036
6,8,7,3,1,2,4,1486152747600,-1,1486152747069
6,8,8,3,1,2,0,1486152750667,-1,1486152750136
6,8,9,3,1,0,2,1486152753733,-1,1486152753203
6,8,10,3,1,1,4,1486152756734,1486152757867,1486152756236
6,8,11,3,1,1,0,1486152759800,1486152762034,1486152759270
6,8,12,3,1,1,2,1486152762834,1486152764001,1486152762303
6,8,13,3,1,0,6,1486152765867,-1,1486152765337
6,8,14,3,0,2,4,1486152768901,1486152771135,1486152768371
6,8,15,3,0,1,2,1486152771968,-1,1486152771438
6,8,16,3,0,2,4,1486152775001,1486152777268,1486152774471
6,8,17,3,1,0,1,1486152778035,-1,1486152777505
6,8,18,3,1,2,4,1486152781068,-1,1486152780538
6,8,19,3,0,2,2,1486152784102,1486152786535,1486152783571
6,8,20,3,1,0,7,1486152787102,-1,1486152786605
6,8,21,3,1,1,4,1486152790169,1486152792169,1486152789639
6,8,22,3,1,0,6,1486152793169,-1,1486152792672
6,8,23,3,1,0,1,1486152796203,-1,1486152795705
