%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,8,4,3,1,2,4,1488234927754,-1,1488234927225
6,8,5,3,1,0,1,1488234930854,-1,1488234930292
6,8,6,3,0,1,4,1488234933921,-1,1488234933392
6,8,7,3,1,2,1,1488234937021,-1,1488234936459
6,8,8,3,1,0,0,1488234940088,-1,1488234939526
6,8,9,3,1,2,0,1488234943155,-1,1488234942593
6,8,10,3,1,2,0,1488234946188,-1,1488234945659
6,8,11,3,1,2,4,1488234949289,-1,1488234948726
6,8,12,3,0,1,0,1488234952389,-1,1488234951826
6,8,13,3,1,2,4,1488234955422,-1,1488234954893
6,8,14,3,0,1,4,1488234958522,-1,1488234957960
6,8,15,3,1,0,3,1488234961589,-1,1488234961060
6,8,16,3,1,0,2,1488234964689,-1,1488234964127
6,8,17,3,1,0,5,1488234967756,-1,1488234967227
6,8,18,3,1,1,3,1488234970856,1488234971957,1488234970294
6,8,19,3,1,0,7,1488234973923,-1,1488234973361
6,8,20,3,0,0,4,1488234976990,1488234979157,1488234976461
6,8,21,3,1,0,1,1488234980090,-1,1488234979528
6,8,22,3,0,1,7,1488234983157,-1,1488234982628
