%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,9,2,3,1,3,3,1486163761197,-1,1486163760667
6,9,3,3,1,3,7,1486163764264,-1,1486163763733
6,9,4,3,1,0,1,1486163767331,-1,1486163766801
6,9,5,3,1,2,7,1486163770398,-1,1486163769868
6,9,6,3,1,0,5,1486163773431,-1,1486163772901
6,9,7,3,0,2,7,1486163776498,1486163777232,1486163775968
6,9,8,3,1,0,4,1486163779565,-1,1486163779034
6,9,9,3,0,2,7,1486163782632,1486163783466,1486163782101
6,9,10,3,0,0,2,1486163785699,1486163786499,1486163785168
6,9,11,3,0,2,7,1486163788766,1486163789633,1486163788235
6,9,12,3,1,0,3,1486163791799,-1,1486163791270
6,9,13,3,1,0,0,1486163794866,-1,1486163794335
6,9,14,3,1,1,7,1486163797933,1486163799033,1486163797402
6,9,15,3,1,0,2,1486163800966,-1,1486163800469
6,9,16,3,1,0,5,1486163804033,-1,1486163803504
6,9,17,3,1,1,7,1486163807067,1486163808567,1486163806536
6,9,18,3,1,1,2,1486163810133,1486163811601,1486163809603
6,9,19,3,1,2,2,1486163813200,-1,1486163812670
6,9,20,3,0,2,5,1486163816267,1486163816967,1486163815736
6,9,21,3,0,1,2,1486163819301,-1,1486163818803
6,9,22,3,0,1,2,1486163822368,-1,1486163821837
6,9,23,3,1,1,5,1486163825434,1486163826401,1486163824904
