%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
9,9,-1,1486167006839
-1,9,25,1486167006938
-1,9,25,1486167007438
1,10,0,1486167010505
2,10,0,1486167011138
1,10,2,1486167012605
1,10,4,1486167014405
1,10,5,1486167014705
1,10,7,1486167017006
1,10,9,1486167018139
1,10,10,1486167018872
1,10,11,1486167019406
2,10,11,1486167019873
1,10,11,1486167020405
1,10,12,1486167020972
2,10,12,1486167021440
1,10,13,1486167022073
1,10,14,1486167022905
1,10,16,1486167024139
1,10,18,1486167025272
1,10,19,1486167025472
1,10,20,1486167026906
9,10,-1,1486167027840
-1,10,22,1486167028339
1,11,0,1486167030039
1,11,1,1486167030506
1,11,2,1486167031473
1,11,3,1486167032573
1,11,4,1486167033306
1,11,8,1486167036773
1,11,10,1486167038807
1,11,11,1486167039406
1,11,12,1486167040040
1,11,13,1486167040940
1,11,14,1486167041707
1,11,15,1486167042406
1,11,16,1486167042906
1,11,18,1486167044240
1,11,19,1486167044507
1,11,20,1486167045074
2,11,20,1486167045507
1,11,20,1486167045974
1,11,21,1486167046240
1,11,22,1486167046840
1,11,24,1486167047707
1,11,26,1486167048340
